liveness,tempo,energy,analysis_url,speechiness,mode,instrumentalness,key,duration_ms,id,name,popularity,uri,acousticness,track_href,time_signature,loudness,valence,type,danceability
0.0862,162.241,0.903,https://api.spotify.com/v1/audio-analysis/5EJ2THuhAapEIeQOtXUQ0x,0.039,0,0.00585,11,263306,5EJ2THuhAapEIeQOtXUQ0x,Oye Mi Amor,62,spotify:track:5EJ2THuhAapEIeQOtXUQ0x,0.0102,https://api.spotify.com/v1/tracks/5EJ2THuhAapEIeQOtXUQ0x,4,-6.658,0.962,audio_features,0.543
0.0897,121.915,0.576,https://api.spotify.com/v1/audio-analysis/5lzHDkFLN01bKatvKQC0lO,0.036,1,2.85e-06,8,218306,5lzHDkFLN01bKatvKQC0lO,Treat You Better - Single Edit,48,spotify:track:5lzHDkFLN01bKatvKQC0lO,0.217,https://api.spotify.com/v1/tracks/5lzHDkFLN01bKatvKQC0lO,4,-5.812,0.297,audio_features,0.625
0.113,100.625,0.973,https://api.spotify.com/v1/audio-analysis/1noPA8QfOmSEurS2PekBsp,0.0743,1,0.373,1,262347,1noPA8QfOmSEurS2PekBsp,Nwa Baby (Ashawo Remix),48,spotify:track:1noPA8QfOmSEurS2PekBsp,0.121,https://api.spotify.com/v1/tracks/1noPA8QfOmSEurS2PekBsp,4,0.074,0.959,audio_features,0.767
0.124,127.958,0.99,https://api.spotify.com/v1/audio-analysis/4gxukDJiwApNEgVIh4pHgT,0.337,1,0.52,6,148125,4gxukDJiwApNEgVIh4pHgT,WOW,73,spotify:track:4gxukDJiwApNEgVIh4pHgT,0.00116,https://api.spotify.com/v1/tracks/4gxukDJiwApNEgVIh4pHgT,4,-3.016,0.192,audio_features,0.601
0.111,119.573,0.42,https://api.spotify.com/v1/audio-analysis/7mjUDyFTWA46SqzsBengEF,0.0376,1,0,5,188500,7mjUDyFTWA46SqzsBengEF,Don't Be So Hard On Yourself Loop Cover,28,spotify:track:7mjUDyFTWA46SqzsBengEF,0.8,https://api.spotify.com/v1/tracks/7mjUDyFTWA46SqzsBengEF,4,-6.266,0.708,audio_features,0.462
0.204,127.937,0.924,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,0.031,1,0.00703,7,206413,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,74,spotify:track:1gihuPhrLraKYrJMAEONyc,0.000972,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,4,-2.842,0.919,audio_features,0.707
0.0858,126.044,0.895,https://api.spotify.com/v1/audio-analysis/4t3BgID893bIAXxcCdux4y,0.0382,0,1.14e-05,3,316265,4t3BgID893bIAXxcCdux4y,Helm Baeid,38,spotify:track:4t3BgID893bIAXxcCdux4y,0.0281,https://api.spotify.com/v1/tracks/4t3BgID893bIAXxcCdux4y,4,-2.775,0.524,audio_features,0.734
0.373,64.94,0.786,https://api.spotify.com/v1/audio-analysis/64BkdcaYd99CXIh0rwcsgU,0.208,1,0.000853,7,196467,64BkdcaYd99CXIh0rwcsgU,Keep 'Em Movin' (feat. Cap Bailey),32,spotify:track:64BkdcaYd99CXIh0rwcsgU,0.00072,https://api.spotify.com/v1/tracks/64BkdcaYd99CXIh0rwcsgU,4,-6.546,0.527,audio_features,0.586
0.116,90.773,0.159,https://api.spotify.com/v1/audio-analysis/5TDFaPYthBso4zax3EbpAO,0.0371,1,0.000139,5,203680,5TDFaPYthBso4zax3EbpAO,Miroir,27,spotify:track:5TDFaPYthBso4zax3EbpAO,0.926,https://api.spotify.com/v1/tracks/5TDFaPYthBso4zax3EbpAO,4,-13.593,0.0721,audio_features,0.202
0.0872,103.003,0.875,https://api.spotify.com/v1/audio-analysis/368S2jjTfDk9Hk9x9YDzwj,0.0283,1,0,7,296960,368S2jjTfDk9Hk9x9YDzwj,All Summer Long,59,spotify:track:368S2jjTfDk9Hk9x9YDzwj,0.014,https://api.spotify.com/v1/tracks/368S2jjTfDk9Hk9x9YDzwj,4,-3.588,0.905,audio_features,0.702
0.068,123.925,0.845,https://api.spotify.com/v1/audio-analysis/5mAh5J4w6BEZkajB1M7XrB,0.0536,0,0.000225,5,207067,5mAh5J4w6BEZkajB1M7XrB,Lola's Theme,63,spotify:track:5mAh5J4w6BEZkajB1M7XrB,0.00083,https://api.spotify.com/v1/tracks/5mAh5J4w6BEZkajB1M7XrB,4,-4.612,0.659,audio_features,0.748
0.133,122.008,0.719,https://api.spotify.com/v1/audio-analysis/1DZw1ilCsICpOnefS2jkwT,0.0531,0,2.62e-06,1,204707,1DZw1ilCsICpOnefS2jkwT,Running From My Shadow (feat. grandson),58,spotify:track:1DZw1ilCsICpOnefS2jkwT,0.0182,https://api.spotify.com/v1/tracks/1DZw1ilCsICpOnefS2jkwT,4,-7.026,0.636,audio_features,0.761
0.0882,108.624,0.69,https://api.spotify.com/v1/audio-analysis/0gOx4r5a1KkRTZ4uZDilrb,0.038,1,2.27e-06,11,242840,0gOx4r5a1KkRTZ4uZDilrb,Golden Years,13,spotify:track:0gOx4r5a1KkRTZ4uZDilrb,0.319,https://api.spotify.com/v1/tracks/0gOx4r5a1KkRTZ4uZDilrb,4,-11.115,0.932,audio_features,0.669
0.305,144.032,0.756,https://api.spotify.com/v1/audio-analysis/6RtPijgfPKROxEzTHNRiDp,0.0389,1,0,1,224840,6RtPijgfPKROxEzTHNRiDp,Rude,75,spotify:track:6RtPijgfPKROxEzTHNRiDp,0.0423,https://api.spotify.com/v1/tracks/6RtPijgfPKROxEzTHNRiDp,4,-4.995,0.931,audio_features,0.774
0.17,109.979,0.53,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,0.178,0,0.179,5,214653,57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,76,spotify:track:57JVGBtBLCfHw2muk5416J,0.115,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,4,-6.594,0.699,audio_features,0.951
0.104,121.03,0.868,https://api.spotify.com/v1/audio-analysis/1NDxZ7cFAo481dtYWdrUnR,0.0291,0,0.132,7,193613,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,76,spotify:track:1NDxZ7cFAo481dtYWdrUnR,0.15,https://api.spotify.com/v1/tracks/1NDxZ7cFAo481dtYWdrUnR,4,-4.661,0.733,audio_features,0.703
0.356,145.024,0.967,https://api.spotify.com/v1/audio-analysis/3Cx4yrFaX8CeHwBMReOWXI,0.047,1,0,7,287733,3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,70,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,0.0771,https://api.spotify.com/v1/tracks/3Cx4yrFaX8CeHwBMReOWXI,4,-5.206,0.895,audio_features,0.712
0.0571,125.027,0.929,https://api.spotify.com/v1/audio-analysis/5S5QxI3syuWd3P70TyKNMN,0.119,1,0.00808,0,158405,5S5QxI3syuWd3P70TyKNMN,Dance,42,spotify:track:5S5QxI3syuWd3P70TyKNMN,0.00445,https://api.spotify.com/v1/tracks/5S5QxI3syuWd3P70TyKNMN,4,-3.839,0.426,audio_features,0.797
0.277,120.025,0.762,https://api.spotify.com/v1/audio-analysis/1cg1D6sh1IRUbNtt9VfATV,0.0394,0,0.000686,4,208971,1cg1D6sh1IRUbNtt9VfATV,Gods,60,spotify:track:1cg1D6sh1IRUbNtt9VfATV,0.00011,https://api.spotify.com/v1/tracks/1cg1D6sh1IRUbNtt9VfATV,5,-4.949,0.185,audio_features,0.25
0.0921,123.031,0.905,https://api.spotify.com/v1/audio-analysis/6s4JTMK1fnIsFSmv0nn7XN,0.0342,0,0.000243,9,205448,6s4JTMK1fnIsFSmv0nn7XN,1UL,40,spotify:track:6s4JTMK1fnIsFSmv0nn7XN,0.0461,https://api.spotify.com/v1/tracks/6s4JTMK1fnIsFSmv0nn7XN,4,-3.421,0.591,audio_features,0.671
0.162,160.085,0.687,https://api.spotify.com/v1/audio-analysis/7ms3VzLTfr7fXNOqA4Mkx9,0.25,0,0,8,179831,7ms3VzLTfr7fXNOqA4Mkx9,Creeping (feat. Rich the Kid),81,spotify:track:7ms3VzLTfr7fXNOqA4Mkx9,0.0108,https://api.spotify.com/v1/tracks/7ms3VzLTfr7fXNOqA4Mkx9,4,-8.06,0.683,audio_features,0.729
0.105,103.961,0.463,https://api.spotify.com/v1/audio-analysis/39NDBdU5Xkm5pCFGa5kZtI,0.162,1,0.00531,8,287040,39NDBdU5Xkm5pCFGa5kZtI,Ladders,79,spotify:track:39NDBdU5Xkm5pCFGa5kZtI,0.236,https://api.spotify.com/v1/tracks/39NDBdU5Xkm5pCFGa5kZtI,4,-8.379,0.291,audio_features,0.802
0.114,96.006,0.687,https://api.spotify.com/v1/audio-analysis/4XoP1AkbOurU9CeZ2rMEz2,0.263,1,1e-06,1,233787,4XoP1AkbOurU9CeZ2rMEz2,F**kin' Problems,75,spotify:track:4XoP1AkbOurU9CeZ2rMEz2,0.0208,https://api.spotify.com/v1/tracks/4XoP1AkbOurU9CeZ2rMEz2,4,-6.816,0.668,audio_features,0.869
0.132,204.241,0.542,https://api.spotify.com/v1/audio-analysis/7nHAsu08kQUVY7h2KPJlcT,0.469,1,0,0,190480,7nHAsu08kQUVY7h2KPJlcT,Salvation,53,spotify:track:7nHAsu08kQUVY7h2KPJlcT,0.0934,https://api.spotify.com/v1/tracks/7nHAsu08kQUVY7h2KPJlcT,4,-4.825,0.759,audio_features,0.567
0.195,94.024,0.588,https://api.spotify.com/v1/audio-analysis/2xO3PQAgN8EoCa5v6ArSDD,0.0715,0,0,6,185980,2xO3PQAgN8EoCa5v6ArSDD,All Time Low (Cover) - Recorded at Spotify Studios NYC,52,spotify:track:2xO3PQAgN8EoCa5v6ArSDD,0.415,https://api.spotify.com/v1/tracks/2xO3PQAgN8EoCa5v6ArSDD,4,-5.612,0.512,audio_features,0.707
0.0775,89.972,0.8,https://api.spotify.com/v1/audio-analysis/6b3b7lILUJqXcp6w9wNQSm,0.215,0,2.01e-06,6,224813,6b3b7lILUJqXcp6w9wNQSm,Cheap Thrills,68,spotify:track:6b3b7lILUJqXcp6w9wNQSm,0.0561,https://api.spotify.com/v1/tracks/6b3b7lILUJqXcp6w9wNQSm,4,-4.931,0.728,audio_features,0.592
0.55,110.017,0.71,https://api.spotify.com/v1/audio-analysis/5yNEdBlZMxpcVtGKz5NFk5,0.0324,1,0,8,173613,5yNEdBlZMxpcVtGKz5NFk5,Side Effects (feat. Emily Warren),60,spotify:track:5yNEdBlZMxpcVtGKz5NFk5,0.00277,https://api.spotify.com/v1/tracks/5yNEdBlZMxpcVtGKz5NFk5,4,-6.744,0.54,audio_features,0.673
0.267,183.17,0.841,https://api.spotify.com/v1/audio-analysis/0NBAXi7pWtoiLo7oomWBKw,0.146,1,0.00771,8,208134,0NBAXi7pWtoiLo7oomWBKw,Forever & Ever More,68,spotify:track:0NBAXi7pWtoiLo7oomWBKw,0.00582,https://api.spotify.com/v1/tracks/0NBAXi7pWtoiLo7oomWBKw,3,-4.33,0.399,audio_features,0.289
0.077,157.233,0.639,https://api.spotify.com/v1/audio-analysis/7kuv42ptxBC9lPmMs1Qpln,0.0386,1,9.03e-05,8,195067,7kuv42ptxBC9lPmMs1Qpln,Ready To Win,41,spotify:track:7kuv42ptxBC9lPmMs1Qpln,0.0624,https://api.spotify.com/v1/tracks/7kuv42ptxBC9lPmMs1Qpln,4,-7.524,0.774,audio_features,0.653
0.136,153.398,0.905,https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45,0.054,1,0.0104,9,203347,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,79,spotify:track:0ntQJM78wzOLVeCUAW7Y45,0.00172,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45,4,-5.653,0.374,audio_features,0.542
0.0915,116.947,0.406,https://api.spotify.com/v1/audio-analysis/7p4SvUg5rQl3LeVsHMYWy8,0.308,1,2.48e-05,0,179600,7p4SvUg5rQl3LeVsHMYWy8,Not in Love W Me,46,spotify:track:7p4SvUg5rQl3LeVsHMYWy8,0.0699,https://api.spotify.com/v1/tracks/7p4SvUg5rQl3LeVsHMYWy8,4,-10.466,0.418,audio_features,0.774
0.183,150.024,0.743,https://api.spotify.com/v1/audio-analysis/14mHfNsSHN0FbLftyjrV9g,0.0851,1,0,7,195637,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,88,spotify:track:14mHfNsSHN0FbLftyjrV9g,0.107,https://api.spotify.com/v1/tracks/14mHfNsSHN0FbLftyjrV9g,4,-2.806,0.742,audio_features,0.792
0.057,126.023,0.994,https://api.spotify.com/v1/audio-analysis/1pFSD1AcZCblyIfcYJYIPl,0.0483,0,0.904,8,236240,1pFSD1AcZCblyIfcYJYIPl,Polar,52,spotify:track:1pFSD1AcZCblyIfcYJYIPl,0.00679,https://api.spotify.com/v1/tracks/1pFSD1AcZCblyIfcYJYIPl,4,0.525,0.865,audio_features,0.795
0.61,122.932,0.882,https://api.spotify.com/v1/audio-analysis/4oOQ5XZuR4ywDje9SjiA7d,0.0637,1,0.0169,8,202927,4oOQ5XZuR4ywDje9SjiA7d,Ocean (feat. Khalid) - Don Diablo Remix,61,spotify:track:4oOQ5XZuR4ywDje9SjiA7d,0.0777,https://api.spotify.com/v1/tracks/4oOQ5XZuR4ywDje9SjiA7d,4,-4.209,0.215,audio_features,0.706
0.17,101.016,0.7,https://api.spotify.com/v1/audio-analysis/03kgiS0813IuHfVMZix7hT,0.0305,0,0.00108,4,222181,03kgiS0813IuHfVMZix7hT,All Washed Out,55,spotify:track:03kgiS0813IuHfVMZix7hT,0.00149,https://api.spotify.com/v1/tracks/03kgiS0813IuHfVMZix7hT,4,-5.437,0.362,audio_features,0.626
0.0931,160.019,0.795,https://api.spotify.com/v1/audio-analysis/7bXT3nSlUxrx9VuZuWED3R,0.181,1,0,1,202247,7bXT3nSlUxrx9VuZuWED3R,Soca Kingdom,46,spotify:track:7bXT3nSlUxrx9VuZuWED3R,0.121,https://api.spotify.com/v1/tracks/7bXT3nSlUxrx9VuZuWED3R,4,-10.14,0.46,audio_features,0.631
0.095,90.987,0.584,https://api.spotify.com/v1/audio-analysis/1yEwEiTpsaPhQi9lb5EVV4,0.0296,1,1.41e-06,8,203173,1yEwEiTpsaPhQi9lb5EVV4,Knee Deep (feat. Jimmy Buffett),68,spotify:track:1yEwEiTpsaPhQi9lb5EVV4,0.432,https://api.spotify.com/v1/tracks/1yEwEiTpsaPhQi9lb5EVV4,4,-8.231,0.61,audio_features,0.715
0.711,129.997,0.571,https://api.spotify.com/v1/audio-analysis/7sSB5P2m9vicw8b2PKt3T9,0.326,1,0,4,202531,7sSB5P2m9vicw8b2PKt3T9,VYZEE,46,spotify:track:7sSB5P2m9vicw8b2PKt3T9,0.145,https://api.spotify.com/v1/tracks/7sSB5P2m9vicw8b2PKt3T9,4,-5.569,0.732,audio_features,0.895
0.105,125.979,0.801,https://api.spotify.com/v1/audio-analysis/3UCOxTSO17cTWgIwMxElUA,0.336,0,0.00786,8,160480,3UCOxTSO17cTWgIwMxElUA,"Runway - For Club Play Only, Pt. 5",62,spotify:track:3UCOxTSO17cTWgIwMxElUA,0.0681,https://api.spotify.com/v1/tracks/3UCOxTSO17cTWgIwMxElUA,4,-6.237,0.293,audio_features,0.832
0.105,68.443,0.611,https://api.spotify.com/v1/audio-analysis/5Z6JNzQNHrBFdi31XAbAR4,0.112,1,3.97e-06,8,188280,5Z6JNzQNHrBFdi31XAbAR4,Hold Me (feat. Frank Kadillac),52,spotify:track:5Z6JNzQNHrBFdi31XAbAR4,0.244,https://api.spotify.com/v1/tracks/5Z6JNzQNHrBFdi31XAbAR4,1,-7.844,0.285,audio_features,0.506
0.0927,113.502,0.478,https://api.spotify.com/v1/audio-analysis/2fLyikLZmHxW4XdToFpDdN,0.0316,1,0,2,233029,2fLyikLZmHxW4XdToFpDdN,Under Pressure,73,spotify:track:2fLyikLZmHxW4XdToFpDdN,0.2,https://api.spotify.com/v1/tracks/2fLyikLZmHxW4XdToFpDdN,4,-5.345,0.337,audio_features,0.667
0.151,86.747,0.711,https://api.spotify.com/v1/audio-analysis/3u25dhBZ80h0TFewO29Wqb,0.316,0,0,11,221867,3u25dhBZ80h0TFewO29Wqb,Cant Satisfy Her,52,spotify:track:3u25dhBZ80h0TFewO29Wqb,0.14,https://api.spotify.com/v1/tracks/3u25dhBZ80h0TFewO29Wqb,4,-4.652,0.759,audio_features,0.672
0.37,127.964,0.924,https://api.spotify.com/v1/audio-analysis/607x2jQgIQdhqGgYAah8OL,0.0328,0,0.223,0,208120,607x2jQgIQdhqGgYAah8OL,Drive Out - The Attik Radio Edit,8,spotify:track:607x2jQgIQdhqGgYAah8OL,0.0131,https://api.spotify.com/v1/tracks/607x2jQgIQdhqGgYAah8OL,3,-3.499,0.871,audio_features,0.586
0.0984,149.986,0.671,https://api.spotify.com/v1/audio-analysis/3z08d5wXO54ot89xVQgxqO,0.0276,1,1.19e-06,6,234293,3z08d5wXO54ot89xVQgxqO,Whiskey Glasses,17,spotify:track:3z08d5wXO54ot89xVQgxqO,0.397,https://api.spotify.com/v1/tracks/3z08d5wXO54ot89xVQgxqO,4,-4.448,0.7,audio_features,0.612
0.123,100.011,0.783,https://api.spotify.com/v1/audio-analysis/5BSclXJTa9B0iURhUjZo50,0.0427,1,0.000308,0,212893,5BSclXJTa9B0iURhUjZo50,La Tortura,74,spotify:track:5BSclXJTa9B0iURhUjZo50,0.0297,https://api.spotify.com/v1/tracks/5BSclXJTa9B0iURhUjZo50,4,-5.367,0.812,audio_features,0.74
0.138,148.126,0.961,https://api.spotify.com/v1/audio-analysis/3NyovXfcpc8PDWWKH7xEDs,0.065,1,0,9,195173,3NyovXfcpc8PDWWKH7xEDs,S.O.S. (Sawed Off Shotgun),60,spotify:track:3NyovXfcpc8PDWWKH7xEDs,0.00428,https://api.spotify.com/v1/tracks/3NyovXfcpc8PDWWKH7xEDs,4,-2.182,0.924,audio_features,0.568
0.139,123.672,0.901,https://api.spotify.com/v1/audio-analysis/5VQgTkvBQYwdp70bwIdw0s,0.0697,0,0.00986,11,392669,5VQgTkvBQYwdp70bwIdw0s,Deep Inside,3,spotify:track:5VQgTkvBQYwdp70bwIdw0s,0.0251,https://api.spotify.com/v1/tracks/5VQgTkvBQYwdp70bwIdw0s,4,-4.652,0.789,audio_features,0.794
0.0409,133.764,0.798,https://api.spotify.com/v1/audio-analysis/4EmWF3T4gHAHYm9BVrTWRt,0.0517,0,0.144,1,458573,4EmWF3T4gHAHYm9BVrTWRt,City Train,26,spotify:track:4EmWF3T4gHAHYm9BVrTWRt,0.252,https://api.spotify.com/v1/tracks/4EmWF3T4gHAHYm9BVrTWRt,4,-10.697,0.964,audio_features,0.501
0.0889,117.049,0.925,https://api.spotify.com/v1/audio-analysis/7x7WyzZjrXd1oruLCcTnhw,0.0976,0,0.000149,5,179447,7x7WyzZjrXd1oruLCcTnhw,Apple Pie,54,spotify:track:7x7WyzZjrXd1oruLCcTnhw,0.017,https://api.spotify.com/v1/tracks/7x7WyzZjrXd1oruLCcTnhw,4,-4.767,0.472,audio_features,0.633
0.0977,108.999,0.723,https://api.spotify.com/v1/audio-analysis/2nqwxzn7svkN30dVGbXdWf,0.0432,1,0.022,1,229120,2nqwxzn7svkN30dVGbXdWf,My Blood,69,spotify:track:2nqwxzn7svkN30dVGbXdWf,0.0563,https://api.spotify.com/v1/tracks/2nqwxzn7svkN30dVGbXdWf,4,-6.609,0.674,audio_features,0.749
0.131,122.969,0.899,https://api.spotify.com/v1/audio-analysis/04XreyYjcyIKr6Z4e6e2tb,0.0459,1,0.689,8,241951,04XreyYjcyIKr6Z4e6e2tb,Electric Feel,54,spotify:track:04XreyYjcyIKr6Z4e6e2tb,0.000419,https://api.spotify.com/v1/tracks/04XreyYjcyIKr6Z4e6e2tb,4,-7.551,0.142,audio_features,0.724
0.206,79.505,0.967,https://api.spotify.com/v1/audio-analysis/5WQ1hIc5d2EVbRQ8qsj8Uh,0.0552,1,0.000249,0,235213,5WQ1hIc5d2EVbRQ8qsj8Uh,Hey Ya! - Radio Mix / Club Mix,72,spotify:track:5WQ1hIc5d2EVbRQ8qsj8Uh,0.0588,https://api.spotify.com/v1/tracks/5WQ1hIc5d2EVbRQ8qsj8Uh,4,-2.435,0.964,audio_features,0.719
0.102,129.921,0.694,https://api.spotify.com/v1/audio-analysis/1N7YeVU0ZwAFbOhwM61ef6,0.0706,1,0,5,220850,1N7YeVU0ZwAFbOhwM61ef6,Head Above Water,85,spotify:track:1N7YeVU0ZwAFbOhwM61ef6,0.0112,https://api.spotify.com/v1/tracks/1N7YeVU0ZwAFbOhwM61ef6,4,-5.351,0.268,audio_features,0.578
0.0485,112.012,0.523,https://api.spotify.com/v1/audio-analysis/5v9gGlwKJKqGEBJK10rUeb,0.0284,0,0.163,11,330573,5v9gGlwKJKqGEBJK10rUeb,Sunshine (Back to the Start),41,spotify:track:5v9gGlwKJKqGEBJK10rUeb,0.00127,https://api.spotify.com/v1/tracks/5v9gGlwKJKqGEBJK10rUeb,4,-4.955,0.824,audio_features,0.536
0.105,78.997,0.555,https://api.spotify.com/v1/audio-analysis/0tKis3rruuYMs7ewuNYpm4,0.221,1,0.101,11,220907,0tKis3rruuYMs7ewuNYpm4,Crave,55,spotify:track:0tKis3rruuYMs7ewuNYpm4,0.518,https://api.spotify.com/v1/tracks/0tKis3rruuYMs7ewuNYpm4,4,-7.971,0.576,audio_features,0.784
0.3,103.022,0.891,https://api.spotify.com/v1/audio-analysis/1Jwc3ODLQxtbnS8M9TflSP,0.0995,1,4.66e-05,11,204707,1Jwc3ODLQxtbnS8M9TflSP,Walk Like an Egyptian,63,spotify:track:1Jwc3ODLQxtbnS8M9TflSP,0.00344,https://api.spotify.com/v1/tracks/1Jwc3ODLQxtbnS8M9TflSP,4,-7.818,0.819,audio_features,0.724
0.103,123.986,0.574,https://api.spotify.com/v1/audio-analysis/6RzQwBJyxBzQHXthbbjGu7,0.0771,1,0.48,2,209516,6RzQwBJyxBzQHXthbbjGu7,Feeling Good,48,spotify:track:6RzQwBJyxBzQHXthbbjGu7,0.277,https://api.spotify.com/v1/tracks/6RzQwBJyxBzQHXthbbjGu7,4,-7.424,0.0342,audio_features,0.839
0.073,114.043,0.898,https://api.spotify.com/v1/audio-analysis/6XqvFyJGdUD5IWee02ARKU,0.0361,0,0,7,193377,6XqvFyJGdUD5IWee02ARKU,Polaroid,44,spotify:track:6XqvFyJGdUD5IWee02ARKU,0.29,https://api.spotify.com/v1/tracks/6XqvFyJGdUD5IWee02ARKU,4,-4.481,0.472,audio_features,0.652
0.276,105.05,0.724,https://api.spotify.com/v1/audio-analysis/55jbVik5m0HLYtdeqFH3JC,0.0427,1,0,9,203494,55jbVik5m0HLYtdeqFH3JC,Your DJ,44,spotify:track:55jbVik5m0HLYtdeqFH3JC,0.169,https://api.spotify.com/v1/tracks/55jbVik5m0HLYtdeqFH3JC,4,-5.179,0.823,audio_features,0.837
0.112,89.198,0.582,https://api.spotify.com/v1/audio-analysis/0soEkAyMmDZDWcfL7MO3hV,0.049,0,0.365,4,536493,0soEkAyMmDZDWcfL7MO3hV,Fantasy - Shelter DJ Mix,3,spotify:track:0soEkAyMmDZDWcfL7MO3hV,0.0035,https://api.spotify.com/v1/tracks/0soEkAyMmDZDWcfL7MO3hV,4,-9.916,0.406,audio_features,0.663
0.304,125.005,0.964,https://api.spotify.com/v1/audio-analysis/3yTR8aMxpwaPLEsjHmowEw,0.145,1,0.15,4,224685,3yTR8aMxpwaPLEsjHmowEw,Beat Goes Down,40,spotify:track:3yTR8aMxpwaPLEsjHmowEw,0.00381,https://api.spotify.com/v1/tracks/3yTR8aMxpwaPLEsjHmowEw,4,-1.619,0.694,audio_features,0.901
0.103,86.333,0.799,https://api.spotify.com/v1/audio-analysis/3N2AIfVOq6NiTcWHIP4Oco,0.0555,1,0,2,213024,3N2AIfVOq6NiTcWHIP4Oco,Drunk Me,78,spotify:track:3N2AIfVOq6NiTcWHIP4Oco,0.201,https://api.spotify.com/v1/tracks/3N2AIfVOq6NiTcWHIP4Oco,4,-3.789,0.391,audio_features,0.386
0.454,133.99,0.519,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,0.0409,0,0,4,195707,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,82,spotify:track:23L5CiUhw2jV1OIMwthR3S,0.109,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,4,-5.88,0.168,audio_features,0.501
0.0863,93.953,0.586,https://api.spotify.com/v1/audio-analysis/6WO2XeoKmkQwGETmSn2rzu,0.102,1,0,0,328085,6WO2XeoKmkQwGETmSn2rzu,Fela In Versace,36,spotify:track:6WO2XeoKmkQwGETmSn2rzu,0.028,https://api.spotify.com/v1/tracks/6WO2XeoKmkQwGETmSn2rzu,4,-7.17,0.594,audio_features,0.891
0.191,88.964,0.479,https://api.spotify.com/v1/audio-analysis/0UyljEbX9dqI1K0sqdv6B6,0.0261,1,0.00598,3,209274,0UyljEbX9dqI1K0sqdv6B6,SLOW DANCING IN THE DARK,83,spotify:track:0UyljEbX9dqI1K0sqdv6B6,0.544,https://api.spotify.com/v1/tracks/0UyljEbX9dqI1K0sqdv6B6,4,-7.458,0.284,audio_features,0.515
0.0711,99.71,0.808,https://api.spotify.com/v1/audio-analysis/6YGur3vFObbOj7BigRrRSR,0.0963,0,0,7,183357,6YGur3vFObbOj7BigRrRSR,Ya Nour El Ein,61,spotify:track:6YGur3vFObbOj7BigRrRSR,0.068,https://api.spotify.com/v1/tracks/6YGur3vFObbOj7BigRrRSR,4,-4.573,0.447,audio_features,0.567
0.147,99.93,0.736,https://api.spotify.com/v1/audio-analysis/06uevPoSqTMZ0lEklqEzUB,0.0413,0,0,8,167987,06uevPoSqTMZ0lEklqEzUB,Something Good,52,spotify:track:06uevPoSqTMZ0lEklqEzUB,0.138,https://api.spotify.com/v1/tracks/06uevPoSqTMZ0lEklqEzUB,4,-7.086,0.591,audio_features,0.685
0.115,133.067,0.619,https://api.spotify.com/v1/audio-analysis/1V7sFEfi6QOFRNCnIM36lK,0.0624,0,0,5,222573,1V7sFEfi6QOFRNCnIM36lK,Fragile,46,spotify:track:1V7sFEfi6QOFRNCnIM36lK,0.483,https://api.spotify.com/v1/tracks/1V7sFEfi6QOFRNCnIM36lK,4,-6.029,0.382,audio_features,0.768
0.1,171.348,0.978,https://api.spotify.com/v1/audio-analysis/2irFDtyw34II0pdCWIOBaN,0.0969,1,0.345,9,219080,2irFDtyw34II0pdCWIOBaN,Holy,45,spotify:track:2irFDtyw34II0pdCWIOBaN,0.174,https://api.spotify.com/v1/tracks/2irFDtyw34II0pdCWIOBaN,4,-3.55,0.252,audio_features,0.342
0.0889,101.99,0.451,https://api.spotify.com/v1/audio-analysis/24qOlCdUSSU6ungmY6fZmi,0.032,1,0,10,174280,24qOlCdUSSU6ungmY6fZmi,Used To,54,spotify:track:24qOlCdUSSU6ungmY6fZmi,0.278,https://api.spotify.com/v1/tracks/24qOlCdUSSU6ungmY6fZmi,4,-8.16,0.392,audio_features,0.659
0.0805,126.258,0.22,https://api.spotify.com/v1/audio-analysis/4rsyETZMADcdLZYUCBmTni,0.0327,1,0.0217,8,197649,4rsyETZMADcdLZYUCBmTni,Safe With Me,51,spotify:track:4rsyETZMADcdLZYUCBmTni,0.952,https://api.spotify.com/v1/tracks/4rsyETZMADcdLZYUCBmTni,4,-15.633,0.249,audio_features,0.427
